filename,zone
2F4BKBMTRL_chipid6967.tiff,EASTERN DRY
EMH5C8VLAG_chipid2939.tiff,CENTRAL DRY
W2DOSS3X8S_chipid2092.tiff,EASTERN DRY
V5UYL4CSJW_chipid4327.tiff,NORTH EAST DRY
H1ZKF6NB8K_chipid121.tiff,SOUTHERN TRANSITION
4HIZ9AQCLO_chipid4639.tiff,NORTH EAST DRY
R2VWBYOLBO_chipid7785.tiff,UNKNOWN
1BBTSCE2ZD_chipid3066.tiff,CENTRAL DRY
71ICVNBM0I_chipid6982.tiff,EASTERN DRY
N6O2J5F1ZX_chipid6165.tiff,COASTAL
QLF1KF3KB1_chipid6601.tiff,CENTRAL DRY
ELI0U5S9IZ_chipid4847.tiff,COASTAL
YZ4F040R4X_chipid6619.tiff,CENTRAL DRY
9C5FSBO11M_chipid1494.tiff,CENTRAL DRY
54OBU5EPJY_chipid702.tiff,EASTERN DRY
0QZEEBKI4I_chipid1435.tiff,CENTRAL DRY
IHP9XYAXHO_chipid3737.tiff,WESTERN TRANSITION
P1U3GQPIWL_chipid6014.tiff,UNKNOWN
S07XQR52BC_chipid4485.tiff,NORTH EAST DRY
EA8SSKR8NE_chipid5879.tiff,NORTHERN DRY
F6ZIOJU6U4_chipid65.tiff,SOUTHERN TRANSITION
OWQPJ4TCBF_chipid378.tiff,SOUTHERN TRANSITION
G94G97SZM7_chipid2526.tiff,UNKNOWN
X507Q8Q1FO_chipid2517.tiff,WESTERN TRANSITION
04BSTSTJA6_chipid6953.tiff,EASTERN DRY
K14IQJVAE6_chipid4526.tiff,NORTH EAST DRY
ZY7APP212R_chipid7136.tiff,COASTAL
SAJSYIF3RX_chipid8058.tiff,NORTH EAST DRY
JYNTWLAY3V_chipid3933.tiff,UNKNOWN
LIPW7596X5_chipid5026.tiff,NORTH EAST DRY
DPIQV0UNJD_chipid5631.tiff,SOUTHERN TRANSITION
TYX0DWTV6A_chipid7751.tiff,COASTAL
GZ30HVP6SZ_chipid7549.tiff,NORTHERN DRY
MRO1J3JTCV_chipid2102.tiff,EASTERN DRY
F51KM4MSYN_chipid3831.tiff,CENTRAL DRY
99RAM4OSLQ_chipid7394.tiff,SOUTHERN TRANSITION
Z6YPHXJSHE_chipid4863.tiff,COASTAL
CV05Z4LPZJ_chipid3543.tiff,COASTAL
PVZK98TABZ_chipid5193.tiff,NORTH EAST DRY
T0AFCQQXWK_chipid2963.tiff,CENTRAL DRY
EBJMTARPI2_chipid1567.tiff,CENTRAL DRY
FRYQCZ6SLP_chipid579.tiff,EASTERN DRY
A1822CEUXR_chipid3755.tiff,WESTERN TRANSITION
VIU6AXKUXX_chipid2699.tiff,CENTRAL DRY
2BX9LL32W9_chipid1521.tiff,CENTRAL DRY
Z4WOQGAFBX_chipid4733.tiff,NORTH EAST DRY
LKZUAS5K6J_chipid5498.tiff,COASTAL
TMPO1YOKJD_chipid6543.tiff,CENTRAL DRY
OGQ4JVHNKC_chipid1456.tiff,CENTRAL DRY
R2692ZJP9P_chipid596.tiff,EASTERN DRY
OU72P8FHYB_chipid2188.tiff,EASTERN DRY
BFQTD7MEKP_chipid4450.tiff,NORTH EAST DRY
T5AN8SEWSA_chipid3395.tiff,COASTAL
I7I940ARRY_chipid7911.tiff,NORTHERN DRY
W9YDR1FAZZ_chipid5072.tiff,NORTH EAST DRY
9T148VR3Y3_chipid5547.tiff,SOUTHERN TRANSITION
QGB8L95TZY_chipid1644.tiff,WESTERN TRANSITION
5B9WYOMYR7_chipid5719.tiff,NORTHERN DRY
BR5Z78E5MU_chipid4374.tiff,NORTH EAST DRY
SPTRXURNIM_chipid6773.tiff,UNKNOWN
DQ37Z2UO4W_chipid2980.tiff,CENTRAL DRY
XRZ865M0JI_chipid3312.tiff,COASTAL
C5ASF4KDNZ_chipid5552.tiff,SOUTHERN TRANSITION
MUKW80BRF3_chipid5463.tiff,COASTAL
IYHP0SRDJF_chipid1596.tiff,CENTRAL DRY
K9OJLUB24Y_chipid6130.tiff,HILL
2K726KXUYZ_chipid4505.tiff,NORTH EAST DRY
K00DB0GJ1C_chipid6829.tiff,SOUTHERN TRANSITION
RMMVQ7DQCC_chipid556.tiff,SOUTHERN DRY
YGWRBOHGFE_chipid1329.tiff,CENTRAL DRY
1CY5FJBX0W_chipid6429.tiff,COASTAL
V0IITRGECE_chipid2698.tiff,CENTRAL DRY
NHZUU0N8IR_chipid1425.tiff,CENTRAL DRY
G0L6E6BFFS_chipid5561.tiff,SOUTHERN TRANSITION
85D6WCBFPV_chipid3197.tiff,COASTAL
E9SLGITMOC_chipid6459.tiff,SOUTHERN DRY
CZ3R6N1234_chipid7411.tiff,SOUTHERN TRANSITION
LMHNJO71XV_chipid5587.tiff,SOUTHERN TRANSITION
CYEI75GMEU_chipid3415.tiff,CENTRAL DRY
EKKSRUVAVH_chipid3159.tiff,SOUTHERN DRY
CH4Z8UXLN2_chipid1728.tiff,CENTRAL DRY
SBJNF6ZWAC_chipid7892.tiff,NORTHERN DRY
FF4OXMBZ9X_chipid810.tiff,EASTERN DRY
OIJ964G5DK_chipid3295.tiff,COASTAL
9SSP93Y8SQ_chipid388.tiff,SOUTHERN TRANSITION
0GBW89ADXA_chipid5477.tiff,COASTAL
KYZNFXM38X_chipid2753.tiff,SOUTHERN TRANSITION
C8Z2DFGLOY_chipid7495.tiff,NORTHERN DRY
5G8X9OR3IM_chipid6176.tiff,COASTAL
F937JXWCQ6_chipid2299.tiff,SOUTHERN TRANSITION
VAHK31YVC3_chipid4726.tiff,NORTH EAST DRY
Y28OMXU26B_chipid1055.tiff,EASTERN DRY
2HUX9QQESU_chipid6927.tiff,SOUTHERN TRANSITION
4WCDG4WYCV_chipid1773.tiff,CENTRAL DRY
0S5NKSS2FJ_chipid429.tiff,SOUTHERN DRY
VA3W7S712Q_chipid315.tiff,SOUTHERN DRY
35UA0KB18U_chipid6373.tiff,COASTAL
3BPJU0CNCD_chipid3210.tiff,COASTAL
19A40ZR4LG_chipid6943.tiff,SOUTHERN TRANSITION
DQTM5BXK4K_chipid7779.tiff,NORTH EAST DRY
YJ0RCA95M3_chipid1591.tiff,CENTRAL DRY
NV853EHE20_chipid6469.tiff,SOUTHERN DRY
4DZAO3WZIU_chipid935.tiff,EASTERN DRY
4LVW98FKDJ_chipid8083.tiff,NORTH EAST DRY
UAL0HMTV03_chipid7527.tiff,NORTHERN DRY
19I62C3ZNQ_chipid1555.tiff,CENTRAL DRY
IMC16ENZZ2_chipid7417.tiff,SOUTHERN TRANSITION
A6F1MJGVM1_chipid4684.tiff,NORTH EAST DRY
AQ83UHTJ2X_chipid3157.tiff,SOUTHERN DRY
FNZFNEDY47_chipid4943.tiff,COASTAL
Z8J4NECQ4C_chipid2908.tiff,CENTRAL DRY
EBDXRH6VJG_chipid2484.tiff,EASTERN DRY
L64WY7VCB3_chipid5243.tiff,NORTH EAST DRY
OXY5B12O60_chipid3302.tiff,COASTAL
JRG9B0UYBT_chipid5029.tiff,NORTH EAST DRY
LL04J4AKJS_chipid5092.tiff,NORTH EAST DRY
JU3KGKWXAA_chipid7481.tiff,CENTRAL DRY
AH1TUOS419_chipid841.tiff,EASTERN DRY
C44KP7LIFS_chipid6322.tiff,NORTH EAST DRY
MDW35GRSNS_chipid7041.tiff,NORTH EAST DRY
DPAW9MC155_chipid909.tiff,EASTERN DRY
HGI8OKJ4U5_chipid4423.tiff,NORTH EAST DRY
L9CQ40WBNT_chipid5112.tiff,NORTH EAST DRY
FD4KDXJHAD_chipid6157.tiff,COASTAL
8AVVSI88FX_chipid6392.tiff,COASTAL
AL85WLG9PD_chipid2549.tiff,WESTERN TRANSITION
JTUXTCJ3GQ_chipid7181.tiff,UNKNOWN
WWLBDLYG3N_chipid2706.tiff,UNKNOWN
XT7SLEYR4N_chipid1710.tiff,NORTH EAST DRY
FLV55LR47Q_chipid3635.tiff,WESTERN TRANSITION
ZD4IRAEJ1Y_chipid2233.tiff,EASTERN DRY
QGXERISNMB_chipid247.tiff,SOUTHERN TRANSITION
7VTS7753BJ_chipid1233.tiff,CENTRAL DRY
C1NWQHJJH2_chipid7340.tiff,NORTH EAST DRY
JN4FRDTMBS_chipid5813.tiff,NORTHERN DRY
EEUMA0TNV8_chipid958.tiff,EASTERN DRY
S44Z48JBPM_chipid5205.tiff,NORTH EAST DRY
BX4C7K23PN_chipid2285.tiff,SOUTHERN TRANSITION
ECMMXR1XWX_chipid4753.tiff,NORTH EAST DRY
8RFBSV3GYM_chipid3537.tiff,COASTAL
XKP06OQ6F2_chipid3499.tiff,COASTAL
X9VS83APGX_chipid391.tiff,SOUTHERN TRANSITION
ADJXLL4FXS_chipid4432.tiff,NORTH EAST DRY
TTZ06SPIQU_chipid6221.tiff,SOUTHERN DRY
E2280SFBMK_chipid6128.tiff,HILL
J0N1JNW7QA_chipid7217.tiff,UNKNOWN
KZJ6W7R5MA_chipid3009.tiff,EASTERN DRY
MTVITUDAHC_chipid3879.tiff,CENTRAL DRY
R8TL4GV2X2_chipid3714.tiff,WESTERN TRANSITION
F02AWF7XCK_chipid3607.tiff,COASTAL
R5FYF8OUVH_chipid2349.tiff,CENTRAL DRY
HME8XRN2IY_chipid3783.tiff,WESTERN TRANSITION
XPG0U1EWQU_chipid2330.tiff,CENTRAL DRY
NYM9QLHRKN_chipid1491.tiff,CENTRAL DRY
FJR97HUQED_chipid5521.tiff,SOUTHERN TRANSITION
934T33BHZY_chipid7308.tiff,NORTH EAST DRY
3JPTP6PWQX_chipid620.tiff,EASTERN DRY
5G64XMPLWT_chipid5967.tiff,NORTH EAST DRY
6TG1AH6WDB_chipid5530.tiff,SOUTHERN TRANSITION
LIAB827475_chipid1243.tiff,CENTRAL DRY
WIKL50UXHW_chipid7689.tiff,COASTAL
UB9843RB64_chipid2575.tiff,SOUTHERN TRANSITION
Q6OPOPVHQ4_chipid1571.tiff,CENTRAL DRY
376TR5W5IR_chipid4400.tiff,NORTH EAST DRY
X1CALQKZZ7_chipid4056.tiff,SOUTHERN DRY
9TWDHN6CNN_chipid276.tiff,SOUTHERN DRY
9R4C6J6IUL_chipid5900.tiff,NORTHERN DRY
QXH9LUY1NN_chipid2820.tiff,SOUTHERN DRY
1FEI44AKBC_chipid5760.tiff,NORTHERN DRY
YFP45J61A2_chipid1559.tiff,CENTRAL DRY
7RP4QI18R5_chipid984.tiff,EASTERN DRY
72UVFZ1GSB_chipid3401.tiff,COASTAL
TJGUX322NV_chipid4910.tiff,COASTAL
3YCY0E1JR6_chipid3166.tiff,SOUTHERN DRY
2QLBCL98MP_chipid3875.tiff,CENTRAL DRY
TA3R9GYA2P_chipid6142.tiff,HILL
J4D74FR11D_chipid6308.tiff,NORTH EAST DRY
BJDN1J8UZU_chipid2602.tiff,SOUTHERN TRANSITION
QCDJBGFAZ9_chipid4723.tiff,NORTH EAST DRY
XUF971S6AA_chipid1747.tiff,CENTRAL DRY
G6U2ST5IR2_chipid7318.tiff,NORTH EAST DRY
NROM00V7NY_chipid1376.tiff,CENTRAL DRY
G39OKZQ807_chipid204.tiff,SOUTHERN TRANSITION
POQ65428LR_chipid3622.tiff,WESTERN TRANSITION
SQWD4M4M7I_chipid8026.tiff,COASTAL
LXNM1BWQ2P_chipid3044.tiff,EASTERN DRY
EOXPU1824E_chipid96.tiff,SOUTHERN TRANSITION
L22QS3ZO3H_chipid3004.tiff,EASTERN DRY
MGDU9SSKKA_chipid5608.tiff,SOUTHERN TRANSITION
6I7PUE71QX_chipid1349.tiff,CENTRAL DRY
S1BCLECR7H_chipid6012.tiff,HILL
5MENAR1OU6_chipid5737.tiff,NORTHERN DRY
I12LLZNZRN_chipid4814.tiff,COASTAL
IM10DTAZXJ_chipid2682.tiff,UNKNOWN
LN0M7RB4Z5_chipid4741.tiff,NORTH EAST DRY
UYCVDHQUSM_chipid2052.tiff,EASTERN DRY
E9UANR3DKH_chipid5227.tiff,NORTH EAST DRY
MDHYSBCX97_chipid7861.tiff,NORTHERN DRY
JKB5N00J7X_chipid2237.tiff,EASTERN DRY
41SNDTZDF7_chipid5554.tiff,SOUTHERN TRANSITION
O4X5WG4Q7X_chipid4449.tiff,NORTH EAST DRY
OIEP0L2SBT_chipid3996.tiff,SOUTHERN TRANSITION
Z4EANYUC6A_chipid1586.tiff,CENTRAL DRY
Y2JVXKPFYL_chipid237.tiff,SOUTHERN TRANSITION
9NBQRB67E5_chipid6762.tiff,UNKNOWN
ZNXGLFUQEB_chipid7719.tiff,COASTAL
M8JA5J5VF1_chipid528.tiff,SOUTHERN DRY
QBQMPTNP2D_chipid2051.tiff,EASTERN DRY
LJTZWVJUTQ_chipid6589.tiff,CENTRAL DRY
D2E8E0WYIX_chipid2339.tiff,CENTRAL DRY
G428ER14VR_chipid8015.tiff,COASTAL
G2HHIZF3WU_chipid6438.tiff,SOUTHERN DRY
31GRT2L0M5_chipid6624.tiff,CENTRAL DRY
L50261Y2QO_chipid7003.tiff,EASTERN DRY
MFH5B9MTZK_chipid6582.tiff,CENTRAL DRY
HMLMJDSRJJ_chipid4663.tiff,NORTH EAST DRY
884FZ4EDT7_chipid4352.tiff,NORTH EAST DRY
ZXDMM4IOS9_chipid2158.tiff,EASTERN DRY
YDU3Q2743C_chipid4283.tiff,SOUTHERN TRANSITION
L9SQEO4G02_chipid2169.tiff,EASTERN DRY
8HNTPD71RJ_chipid6743.tiff,UNKNOWN
HQXYT01OBU_chipid3982.tiff,SOUTHERN TRANSITION
PLZBMJAZTM_chipid5407.tiff,SOUTHERN TRANSITION
Q2LXPDN71M_chipid2118.tiff,EASTERN DRY
FA4K994PMX_chipid6050.tiff,HILL
9QO0NFNZ0A_chipid337.tiff,SOUTHERN DRY
SQS1IAJU3B_chipid671.tiff,EASTERN DRY
4VKY8ABNZO_chipid1270.tiff,CENTRAL DRY
5K8AM9I32M_chipid434.tiff,SOUTHERN DRY
LYQ7K5TAY4_chipid1938.tiff,EASTERN DRY
JYHV9KNC5Y_chipid4213.tiff,SOUTHERN TRANSITION
I6NML9FN4U_chipid7381.tiff,SOUTHERN TRANSITION
Q2EL2JDTE6_chipid6116.tiff,HILL
SMU2KL39ON_chipid1441.tiff,CENTRAL DRY
M29KHWU7LQ_chipid1070.tiff,EASTERN DRY
UJG64T0ML9_chipid6564.tiff,CENTRAL DRY
UOURJQ1J9X_chipid4866.tiff,COASTAL
55B6PB8XXM_chipid3221.tiff,COASTAL
SZ4NVVOYZB_chipid3182.tiff,SOUTHERN DRY
PN5XC7A4Q1_chipid1221.tiff,CENTRAL DRY
8STL2CJ9W9_chipid5945.tiff,NORTHERN DRY
D0GAAIM436_chipid6855.tiff,SOUTHERN TRANSITION
4H2DUMWOIF_chipid2239.tiff,EASTERN DRY
Y1Z8R9XFKD_chipid3902.tiff,UNKNOWN
H5MS3ZCBZE_chipid7255.tiff,NORTHERN DRY
H3OOD2XY7S_chipid2538.tiff,UNKNOWN
HSO81VET8R_chipid2688.tiff,CENTRAL DRY
6PIZ48U3QU_chipid1886.tiff,CENTRAL DRY
36X8IQUY7I_chipid5882.tiff,NORTHERN DRY
2BWTHGFTRD_chipid2141.tiff,EASTERN DRY
95T3IAJ0JA_chipid366.tiff,SOUTHERN TRANSITION
H65KMMVTQI_chipid4073.tiff,SOUTHERN DRY
PNM3XMPP6G_chipid6144.tiff,HILL
9YAUDAENNJ_chipid3462.tiff,COASTAL
Z8ZHEI6D4G_chipid2306.tiff,CENTRAL DRY
26VKFHYSCZ_chipid7218.tiff,UNKNOWN
6EN3JC8P1W_chipid6781.tiff,UNKNOWN
BM39VUWE4I_chipid5284.tiff,NORTH EAST DRY
YPPG9TE0FO_chipid1068.tiff,EASTERN DRY
7CNAZ022DJ_chipid1574.tiff,CENTRAL DRY
MJUL7EFQJR_chipid1789.tiff,CENTRAL DRY
NMMRART8P3_chipid1118.tiff,CENTRAL DRY
71BG6S8ZC2_chipid7990.tiff,COASTAL
UATWY1IQ8O_chipid1351.tiff,CENTRAL DRY
M9KIEI3SJT_chipid7532.tiff,NORTHERN DRY
JMH8QIEZWE_chipid103.tiff,SOUTHERN TRANSITION
PH5VHX4Y8E_chipid5395.tiff,SOUTHERN TRANSITION
BGV0JI7Q6H_chipid5836.tiff,NORTHERN DRY
9BRQ8NR1GF_chipid4272.tiff,SOUTHERN TRANSITION
SZBOY56TQN_chipid7477.tiff,CENTRAL DRY
T6MD763GUZ_chipid3087.tiff,CENTRAL DRY
EJHH0QTUXU_chipid5063.tiff,NORTH EAST DRY
J6VPBZU9YH_chipid4970.tiff,HILL
4I2BOKOW4K_chipid6193.tiff,COASTAL
YVRVN1VVZD_chipid6739.tiff,CENTRAL DRY
Z5ICR473QK_chipid1129.tiff,CENTRAL DRY
3VZZFHUVO0_chipid3471.tiff,COASTAL
SX2Z0JE210_chipid1418.tiff,CENTRAL DRY
ZFSZ224M01_chipid4770.tiff,NORTH EAST DRY
Z7WK3YIWUS_chipid3880.tiff,CENTRAL DRY
4ZHWUVP7IO_chipid1128.tiff,CENTRAL DRY
ZU8CJKVK6U_chipid4856.tiff,COASTAL
L3NN6F38HL_chipid1931.tiff,EASTERN DRY
GV038GWZEY_chipid3703.tiff,WESTERN TRANSITION
NCDARBF9VR_chipid1193.tiff,CENTRAL DRY
PIR8VIA66Q_chipid7819.tiff,COASTAL
SCFDK1PBYD_chipid260.tiff,SOUTHERN TRANSITION
FWN7GSPE7Z_chipid7503.tiff,NORTHERN DRY
M3JF36ZSIX_chipid175.tiff,SOUTHERN TRANSITION
T196880TMX_chipid4676.tiff,NORTH EAST DRY
4ESRZ6PB3K_chipid2044.tiff,EASTERN DRY
00K4SRP2V0_chipid955.tiff,EASTERN DRY
UFTESKCPEW_chipid5312.tiff,NORTH EAST DRY
07SBAVVYHP_chipid5677.tiff,NORTHERN DRY
EZHR6LPWRW_chipid466.tiff,SOUTHERN DRY
XPQ5ZGGLM0_chipid4555.tiff,NORTH EAST DRY
OPD67MPB0J_chipid7546.tiff,NORTHERN DRY
F9J57SHJ0Q_chipid4939.tiff,COASTAL
Z992ROKL21_chipid2058.tiff,EASTERN DRY
8U9Y4D387B_chipid7334.tiff,NORTH EAST DRY
LCTCP5T4MB_chipid352.tiff,SOUTHERN TRANSITION
XNK417UFTR_chipid4089.tiff,CENTRAL DRY
ER2O3YZB1K_chipid3330.tiff,COASTAL
VUOXSRN3XU_chipid2196.tiff,EASTERN DRY
BDNPIZ07YO_chipid1510.tiff,CENTRAL DRY
OXH17CZEE5_chipid5526.tiff,SOUTHERN TRANSITION
HT6EP4P6OM_chipid7932.tiff,WESTERN TRANSITION
F3WO30A3MT_chipid829.tiff,EASTERN DRY
42WDBIDB3Z_chipid1166.tiff,CENTRAL DRY
DVH178XBM2_chipid5180.tiff,NORTH EAST DRY
ZJPINVZQQU_chipid1427.tiff,CENTRAL DRY
KAGAL1L3E8_chipid3473.tiff,COASTAL
321YSURX2F_chipid4999.tiff,HILL
KCXAWJU6F1_chipid2960.tiff,CENTRAL DRY
EVDJ43O96I_chipid1146.tiff,CENTRAL DRY
LARO9IVV8U_chipid2604.tiff,SOUTHERN TRANSITION
4E542IIQDU_chipid7458.tiff,CENTRAL DRY
KO50VSHPSP_chipid5542.tiff,SOUTHERN TRANSITION
04UB0D3HOH_chipid6531.tiff,CENTRAL DRY
96PUCUAACN_chipid5793.tiff,NORTHERN DRY
6OAQLQF8F0_chipid5787.tiff,NORTHERN DRY
KFID05TURN_chipid4614.tiff,NORTH EAST DRY
EHHXMELIML_chipid7076.tiff,NORTHERN DRY
I4XXVH8F3Y_chipid7268.tiff,NORTHERN DRY
60608VBN4X_chipid1365.tiff,CENTRAL DRY
A2HLMQY8IK_chipid5601.tiff,SOUTHERN TRANSITION
44AD8QXOD1_chipid7840.tiff,COASTAL
Y7AJHY80J7_chipid5661.tiff,NORTHERN DRY
VK1BUWC1Z2_chipid6837.tiff,SOUTHERN TRANSITION
HIG30CZORV_chipid7288.tiff,NORTH EAST DRY
BNDYOV31BE_chipid6261.tiff,NORTH EAST DRY
OF8QXYIYFW_chipid4724.tiff,NORTH EAST DRY
T18V86EHO4_chipid927.tiff,EASTERN DRY
A8P9JAP3P7_chipid8087.tiff,NORTH EAST DRY
GJHBFJ8C5T_chipid8108.tiff,NORTH EAST DRY
ADWRQ3JS6P_chipid3064.tiff,CENTRAL DRY
3V0XI96TE0_chipid6166.tiff,COASTAL
20S1J5F7QG_chipid7007.tiff,UNKNOWN
QAS07YDUCE_chipid7670.tiff,UNKNOWN
YO26CUC2XK_chipid2683.tiff,CENTRAL DRY
30Y7V3A6UT_chipid5656.tiff,NORTHERN DRY
V175SW0BTL_chipid1338.tiff,CENTRAL DRY
8FEWA4SI7Q_chipid5167.tiff,NORTH EAST DRY
AP57BZV45W_chipid1960.tiff,EASTERN DRY
EFUF6JU0IT_chipid7778.tiff,NORTH EAST DRY
FEQK6B51E6_chipid2618.tiff,SOUTHERN TRANSITION
6TA05SZN0I_chipid6202.tiff,COASTAL
5NIFXAMO16_chipid1840.tiff,CENTRAL DRY
KATQMU9SDT_chipid7829.tiff,COASTAL
VNJI4G5F37_chipid7235.tiff,NORTHERN DRY
S8DHMSUSAC_chipid6418.tiff,COASTAL
2VUIPL46D2_chipid8004.tiff,COASTAL
93P7BYFP4A_chipid6929.tiff,SOUTHERN TRANSITION
TCSGB6T5YI_chipid6774.tiff,CENTRAL DRY
BNXEAO3IK0_chipid5392.tiff,SOUTHERN TRANSITION
VXLA7RD6I3_chipid2606.tiff,SOUTHERN TRANSITION
5HU8H33WSB_chipid7118.tiff,WESTERN TRANSITION
LXABVIGHUV_chipid1294.tiff,CENTRAL DRY
OANNQGGMRX_chipid4729.tiff,NORTH EAST DRY
PMCY9Z9YYW_chipid2022.tiff,EASTERN DRY
12TDYZ23BU_chipid1230.tiff,CENTRAL DRY
QBZI2TNBCU_chipid1088.tiff,EASTERN DRY
L2VBO4MBB5_chipid5010.tiff,HILL
E9K1VPG913_chipid3235.tiff,COASTAL
8MYTLVONRA_chipid932.tiff,UNKNOWN
C12KG0X75U_chipid414.tiff,SOUTHERN DRY
9DAS2SZIHA_chipid7526.tiff,NORTHERN DRY
H34BAPY4BL_chipid2552.tiff,SOUTHERN DRY
4RSWC9047S_chipid325.tiff,SOUTHERN DRY
CYG6ZESN7E_chipid3692.tiff,WESTERN TRANSITION
NPRTMP492C_chipid6555.tiff,CENTRAL DRY
QCQXSJ3HWO_chipid5493.tiff,COASTAL
6C0VQ3FQAD_chipid6414.tiff,COASTAL
AB4PO8RQDW_chipid4238.tiff,SOUTHERN TRANSITION
V3P1NSSI70_chipid3935.tiff,UNKNOWN
R58MFI938R_chipid7740.tiff,COASTAL
XT6HVHSUZ7_chipid6443.tiff,SOUTHERN DRY
DVYUM63DJN_chipid3002.tiff,EASTERN DRY
4ETG9WZWI9_chipid3912.tiff,CENTRAL DRY
6DNAH4NFX5_chipid1359.tiff,CENTRAL DRY
Y5Q2A9FQFT_chipid5732.tiff,NORTHERN DRY
LQZEJOO8N1_chipid6421.tiff,COASTAL
EUI6QF9IS0_chipid2160.tiff,EASTERN DRY
OGT3F5BLDO_chipid1081.tiff,EASTERN DRY
N05MJS0CNP_chipid4057.tiff,SOUTHERN DRY
B5RZN91CWL_chipid4740.tiff,NORTH EAST DRY
621P2D6TJI_chipid7986.tiff,COASTAL
3SE3MCM72T_chipid3383.tiff,COASTAL
42OLYYXPZE_chipid3000.tiff,EASTERN DRY
9RNAIZN86B_chipid2335.tiff,CENTRAL DRY
PZVEV7GUYE_chipid5688.tiff,NORTHERN DRY
E8MI91RCA5_chipid1572.tiff,CENTRAL DRY
U9CEHRCCYL_chipid642.tiff,EASTERN DRY
QLMPC76OTT_chipid6686.tiff,CENTRAL DRY
GPUIPK282Y_chipid1548.tiff,CENTRAL DRY
286YEZEOR5_chipid1902.tiff,EASTERN DRY
S2GNSS3AG1_chipid1449.tiff,CENTRAL DRY
PKK7I1DLQR_chipid3521.tiff,COASTAL
JX5QT2E3C2_chipid2724.tiff,CENTRAL DRY
YT3P5Q63VR_chipid8056.tiff,NORTH EAST DRY
P0HKEBZRVG_chipid174.tiff,SOUTHERN TRANSITION
50WXA4WF57_chipid5798.tiff,NORTHERN DRY
F742TCB86M_chipid3998.tiff,SOUTHERN TRANSITION
Z1U4V0GUGE_chipid5387.tiff,SOUTHERN TRANSITION
03BAM0TSY6_chipid3516.tiff,COASTAL
UP6ZK8PG82_chipid2910.tiff,CENTRAL DRY
2AZ5LEO42W_chipid3801.tiff,EASTERN DRY
UQXHXR0V27_chipid78.tiff,SOUTHERN TRANSITION
N73UBJZAE5_chipid67.tiff,SOUTHERN TRANSITION
ODK0S66DR3_chipid7979.tiff,COASTAL
QEQ16O1FPV_chipid6778.tiff,UNKNOWN
01CAPKGWUU_chipid7345.tiff,SOUTHERN TRANSITION
MJ7IK9S607_chipid1753.tiff,CENTRAL DRY
DOPV57R7YG_chipid1666.tiff,UNKNOWN
SEWG9LPKVV_chipid2641.tiff,EASTERN DRY
DKT6S1UVM0_chipid7748.tiff,COASTAL
DOLK6QPAKO_chipid2040.tiff,EASTERN DRY
PS10BLELVO_chipid1781.tiff,CENTRAL DRY
EEIIAJL88U_chipid4151.tiff,CENTRAL DRY
SGGDVX4E8V_chipid2893.tiff,CENTRAL DRY
UVBFF9BE8X_chipid5606.tiff,SOUTHERN TRANSITION
T2HEYXN6Q8_chipid6253.tiff,NORTH EAST DRY
C3KRIUT92U_chipid6259.tiff,NORTH EAST DRY
8JFEANONGS_chipid5111.tiff,NORTH EAST DRY
V58NEAO5EV_chipid6806.tiff,NORTHERN DRY
QI2PM5RVE7_chipid6384.tiff,COASTAL
63WUQUITPY_chipid2150.tiff,EASTERN DRY
EJQ5HYQ5RD_chipid7035.tiff,NORTH EAST DRY
0B6DOI1NK3_chipid1476.tiff,CENTRAL DRY
DF9AYWM1DN_chipid5628.tiff,SOUTHERN TRANSITION
VDQYKOSSWU_chipid711.tiff,EASTERN DRY
9C6DWOPG76_chipid5939.tiff,NORTHERN DRY
V18L5N78PQ_chipid1438.tiff,CENTRAL DRY
H8D3GCY7HW_chipid2256.tiff,EASTERN DRY
BEWZ1JOMH1_chipid6989.tiff,EASTERN DRY
X55PG0WT8G_chipid3264.tiff,CENTRAL DRY
61I58CS19H_chipid844.tiff,EASTERN DRY
8SMW7J83PC_chipid4944.tiff,COASTAL
LFWVUKNVSZ_chipid5695.tiff,NORTHERN DRY
LQCF9YVYUU_chipid7160.tiff,COASTAL
B9U25FC749_chipid4312.tiff,NORTH EAST DRY
E19WQPQUDQ_chipid6284.tiff,NORTH EAST DRY
9L7FHEPN97_chipid7263.tiff,NORTHERN DRY
DS5PE9TDZG_chipid2433.tiff,EASTERN DRY
AHV0SBA9Z5_chipid1200.tiff,CENTRAL DRY
M4E89N339S_chipid6577.tiff,CENTRAL DRY
HERHUPSTAU_chipid7214.tiff,CENTRAL DRY
RIASMDFH7B_chipid7533.tiff,NORTHERN DRY
JTR6WFZDHP_chipid876.tiff,EASTERN DRY
PD41MM3U70_chipid712.tiff,EASTERN DRY
OTGTHEWXPW_chipid6744.tiff,UNKNOWN
ZDMVZTLBEO_chipid6979.tiff,EASTERN DRY
QQZNZ3YSXP_chipid3792.tiff,WESTERN TRANSITION
0EQ866SMHT_chipid2651.tiff,EASTERN DRY
ABC0FFBBLQ_chipid5706.tiff,NORTHERN DRY
8LK68MJR3L_chipid3435.tiff,CENTRAL DRY
N8WUMYI2GE_chipid570.tiff,EASTERN DRY
DKONOCBLVZ_chipid2465.tiff,EASTERN DRY
P2TUSP28IU_chipid5849.tiff,NORTHERN DRY
FAT7KLNCFC_chipid6017.tiff,UNKNOWN
ZG852H4DVR_chipid1188.tiff,CENTRAL DRY
